,STATION,DATE,TIME,ENTRIES,EXITS
887,MORGAN AV,04/13/2019,5,6255712,2626078
929,MYRTLE-WYCKOFF,04/13/2019,5,1721535745,596142851
971,NEW LOTS,04/13/2019,5,17075515,21722287
1013,SUTTER AV,04/13/2019,5,3224986,2157909
1055,WILSON AV,04/13/2019,5,18916964,17047443
6,1 AV,04/14/2019,0,1413096002,1463243377
48,14 ST,04/14/2019,0,4597374318,3250835173
90,14 ST-UNION SQ,04/14/2019,0,704231290,367184073
132,3 AV,04/14/2019,0,25108259,26571191
174,6 AV,04/14/2019,0,1225771815,1213050781
216,8 AV,04/14/2019,0,187907085,76720540
258,ATLANTIC AV,04/14/2019,0,3455728,1422205
300,BEDFORD AV,04/14/2019,0,95325731,100039462
342,BROADWAY JCT,04/14/2019,0,62019920,58271512
384,BUSHWICK AV,04/14/2019,0,6638603,5674843
426,CANARSIE-ROCKAW,04/14/2019,0,95316264,23814351
468,DEKALB AV,04/14/2019,0,1943765601,864710907
510,EAST 105 ST,04/14/2019,0,23973683,22097305
552,GRAHAM AV,04/14/2019,0,38585675,22137455
594,GRAND ST,04/14/2019,0,18939762,16215938
636,HALSEY ST,04/14/2019,0,101866897,55155596
678,JEFFERSON ST,04/14/2019,0,26875035,12176770
720,LIVONIA AV,04/14/2019,0,14032313,8341627
762,LORIMER ST,04/14/2019,0,16364711,5329895
804,METROPOLITAN AV,04/14/2019,0,25237297,18581945
846,MONTROSE AV,04/14/2019,0,147484847,10463625
888,MORGAN AV,04/14/2019,0,6256781,2626864
930,MYRTLE-WYCKOFF,04/14/2019,0,1721537570,596145562
972,NEW LOTS,04/14/2019,0,17075731,21722795
1014,SUTTER AV,04/14/2019,0,3225159,2158330
1056,WILSON AV,04/14/2019,0,18917304,17048320
7,1 AV,04/14/2019,1,1413097195,1463244392
49,14 ST,04/14/2019,1,4597376376,3250836223
91,14 ST-UNION SQ,04/14/2019,1,704233700,367185147
133,3 AV,04/14/2019,1,25108750,26571497
175,6 AV,04/14/2019,1,1225771803,1213050861
217,8 AV,04/14/2019,1,187908254,76720826
259,ATLANTIC AV,04/14/2019,1,3455746,1422230
301,BEDFORD AV,04/14/2019,1,95327638,100040514
343,BROADWAY JCT,04/14/2019,1,62020227,58272376
385,BUSHWICK AV,04/14/2019,1,6638622,5675008
427,CANARSIE-ROCKAW,04/14/2019,1,95316405,23814425
469,DEKALB AV,04/14/2019,1,1943765735,864711053
511,EAST 105 ST,04/14/2019,1,23973718,22097413
553,GRAHAM AV,04/14/2019,1,38585931,22137801
595,GRAND ST,04/14/2019,1,18939920,16216195
637,HALSEY ST,04/14/2019,1,101867098,55156011
679,JEFFERSON ST,04/14/2019,1,26875589,12176920
721,LIVONIA AV,04/14/2019,1,14032338,8341693
763,LORIMER ST,04/14/2019,1,16364891,5329951
805,METROPOLITAN AV,04/14/2019,1,25237606,18582255
847,MONTROSE AV,04/14/2019,1,147485122,10463959
889,MORGAN AV,04/14/2019,1,6257055,2627148
931,MYRTLE-WYCKOFF,04/14/2019,1,1721537897,596146668
973,NEW LOTS,04/14/2019,1,17075799,21722991
1015,SUTTER AV,04/14/2019,1,3225210,2158479
1057,WILSON AV,04/14/2019,1,18917399,17048685
8,1 AV,04/14/2019,2,1413097493,1463244917
50,14 ST,04/14/2019,2,4474149685,3249197241
92,14 ST-UNION SQ,04/14/2019,2,704235375,367188457
134,3 AV,04/14/2019,2,25108846,26571658
176,6 AV,04/14/2019,2,1225771794,1213050935
218,8 AV,04/14/2019,2,187908735,76721558
260,ATLANTIC AV,04/14/2019,2,3455793,1422248
302,BEDFORD AV,04/14/2019,2,95328109,100040882
344,BROADWAY JCT,04/14/2019,2,62020946,58272911
386,BUSHWICK AV,04/14/2019,2,6638720,5675044
428,CANARSIE-ROCKAW,04/14/2019,2,95317205,23814521
470,DEKALB AV,04/14/2019,2,1943766137,864711139
512,EAST 105 ST,04/14/2019,2,23973928,22097576
554,GRAHAM AV,04/14/2019,2,38586120,22137933
596,GRAND ST,04/14/2019,2,18940081,16216330
638,HALSEY ST,04/14/2019,2,101867484,55156101
680,JEFFERSON ST,04/14/2019,2,26875918,12176961
