,STATION,DATE,TIME,ENTRIES,EXITS
499,42 ST-PORT AUTH,04/14/2019,06:00:00,359107735,130523570
1178,FULTON ST,04/14/2019,07:00:00,3443458641,2265626343
92,125 ST,04/14/2019,08:00:00,506918516,421280358
219,145 ST,04/14/2019,08:00:00,113392522,115380198
322,168 ST,04/14/2019,08:00:00,86624894,52025342
364,23 ST,04/14/2019,08:00:00,314645546,1411050118
415,34 ST-PENN STA,04/14/2019,08:00:00,1666907629,1578196820
500,42 ST-PORT AUTH,04/14/2019,08:00:00,7250259851,6083065988
576,50 ST,04/14/2019,08:00:00,76880275,39400825
618,59 ST COLUMBUS,04/14/2019,08:00:00,3421326461,2996562519
661,72 ST,04/14/2019,08:00:00,22071602,17167339
791,86 ST,04/14/2019,08:00:00,25389735,12323427
833,96 ST,04/14/2019,08:00:00,30706659,26448176
875,BROADWAY JCT,04/14/2019,08:00:00,62020946,58272911
917,CANAL ST,04/14/2019,08:00:00,961829017,603619728
1003,CHAMBERS ST,04/14/2019,08:00:00,1942802219,833331391
1045,CLINTON-WASH AV,04/14/2019,08:00:00,169158168,69405263
1087,EUCLID AV,04/14/2019,08:00:00,26310247,12061933
1258,HIGH ST,04/14/2019,08:00:00,2751221088,3700074188
1300,HOYT-SCHER,04/14/2019,08:00:00,41604594,40623664
1342,JAY ST-METROTEC,04/14/2019,08:00:00,327030915,51815592
1384,KINGSTON-THROOP,04/14/2019,08:00:00,24424000,24450554
1510,NOSTRAND AV,04/14/2019,08:00:00,34791732,34260350
1554,PARK PLACE,04/14/2019,08:00:00,9421612,9241428
1722,SPRING ST,04/14/2019,08:00:00,479344357,91268492
1764,TIMES SQ-42 ST,04/14/2019,08:00:00,5862044305,4576934633
1935,WORLD TRADE CTR,04/14/2019,08:00:00,1596906709,1840504191
8,103 ST,04/14/2019,09:00:00,29722261,25611882
50,116 ST,04/14/2019,09:00:00,362173725,391148813
135,135 ST,04/14/2019,09:00:00,207130241,31297543
177,14 ST,04/14/2019,09:00:00,2273362476,1200911074
237,155 ST,04/14/2019,09:00:00,15966509,13827252
279,163 ST-AMSTERDM,04/14/2019,09:00:00,19070008,10372849
704,8 AV,04/14/2019,09:00:00,187908735,76721558
748,81 ST-MUSEUM,04/14/2019,09:00:00,43779786,38444592
961,CATHEDRAL PKWY,04/14/2019,09:00:00,91490599,148907071
1129,FRANKLIN AV,04/14/2019,09:00:00,84611834,42535285
1179,FULTON ST,04/14/2019,09:00:00,761222121,2041193712
1426,LAFAYETTE AV,04/14/2019,09:00:00,23213602,11684868
1468,LIBERTY AV,04/14/2019,09:00:00,13467286,7506135
1596,RALPH AV,04/14/2019,09:00:00,27136473,19683088
1638,ROCKAWAY AV,04/14/2019,09:00:00,16439118,12112632
1680,SHEPHERD AV,04/14/2019,09:00:00,8385257,9401344
